ticket_id,customer_id,employee_id,ticket_type,priority,channel,region,created_date,resolved_date,resolution_hours,first_response_minutes,satisfaction_score,escalated,reopened,sla_breached,status,ticket_cost
TICK-2025-055268,CUST-09791,EMP-0043,Feature Request,Low,Email,Europe,2025-11-10 19:59:50,2025-11-11 13:38:50,17.65,38,3.9,False,True,False,Closed,364.75
TICK-2025-055269,CUST-06598,EMP-0303,Integration Support,Medium,Chat,North America,2025-03-01 05:40:51,2025-03-03 01:15:39,43.58,21,3.2,False,False,True,Closed,1269.5
TICK-2024-055270,CUST-03384,EMP-0058,Feature Request,Medium,Chat,North America,2024-03-20 17:40:25,2024-03-21 14:18:13,20.63,50,4.7,False,False,False,Closed,349.45
TICK-2025-055271,CUST-02749,EMP-0211,Account Management,High,Chat,North America,2025-12-19 00:08:20,2025-12-19 09:27:32,9.32,28,3.3,True,False,True,Closed,294.8
TICK-2025-055272,CUST-04776,EMP-0140,Integration Support,High,Email,Europe,2025-04-29 06:41:00,2025-04-30 19:00:48,36.33,29,3.4,False,False,True,Closed,906.6
TICK-2025-055273,CUST-03908,EMP-0017,Data Sync Issue,High,Phone,Europe,2025-01-14 23:05:56,2025-01-15 08:06:32,9.01,5,3.5,False,False,True,Closed,205.15
TICK-2024-055274,CUST-06134,EMP-0396,Feature Request,High,Chat,North America,2024-09-29 03:05:16,2024-09-29 10:25:04,7.33,6,4.2,False,False,False,Closed,186.6
TICK-2025-055275,CUST-01789,EMP-0111,Data Sync Issue,Critical,Phone,Europe,2025-11-26 15:30:00,2025-11-26 20:48:00,5.3,13,4.0,False,False,True,Closed,302.5
TICK-2025-055276,CUST-12085,EMP-0275,Payment Issue,High,Chat,South America,2025-01-30 20:34:43,2025-01-31 03:13:43,6.65,44,4.4,False,False,False,Closed,216.25
TICK-2025-055277,CUST-06129,EMP-0156,Data Sync Issue,Medium,Phone,Asia-Pacific,2025-08-15 08:12:58,2025-08-16 06:39:58,22.45,43,4.5,False,False,False,Closed,406.75
TICK-2025-055278,CUST-08955,EMP-0340,Data Sync Issue,Medium,Chat,South America,2025-10-12 14:11:44,2025-10-13 12:30:56,22.32,37,3.5,True,False,False,Pending,636.4
TICK-2025-055279,CUST-10606,EMP-0087,Payment Issue,Medium,Email,Europe,2025-07-21 17:40:03,2025-07-21 23:45:27,6.09,52,4.2,True,False,False,Closed,261.35
TICK-2025-055280,CUST-01020,EMP-0144,Bug Report,Medium,Email,North America,2025-08-26 12:32:49,2025-08-27 05:24:34,16.86,77,4.3,False,False,False,Closed,342.94
TICK-2024-055281,CUST-08673,EMP-0338,Performance Issue,High,Chat,Asia-Pacific,2024-03-05 14:27:13,2024-03-06 02:12:49,11.76,37,3.5,False,False,True,Closed,414.0
TICK-2024-055282,CUST-09955,EMP-0250,Login Issue,Medium,Email,Europe,2024-06-29 02:49:30,2024-06-29 03:27:00,0.62,54,4.5,False,False,False,Closed,32.5
TICK-2025-055283,CUST-12089,EMP-0199,Account Management,Medium,Email,North America,2025-09-30 14:21:28,2025-10-01 02:13:40,11.87,33,4.6,False,False,False,Closed,331.75
TICK-2025-055284,CUST-00117,EMP-0376,Login Issue,Low,Web Portal,Europe,2025-11-06 20:00:54,2025-11-06 22:33:54,2.55,40,4.6,False,False,False,Closed,71.0
TICK-2025-055285,CUST-05116,EMP-0367,Account Management,Medium,Email,South America,2025-12-26 07:50:34,2025-12-26 15:55:22,8.08,14,4.3,False,False,False,Closed,196.6
TICK-2025-055286,CUST-06527,EMP-0193,Login Issue,Medium,Phone,South America,2025-03-26 16:06:04,2025-03-26 19:45:40,3.66,81,4.4,False,False,False,Closed,93.2
TICK-2025-055287,CUST-08920,EMP-0210,Data Sync Issue,Low,Email,Asia-Pacific,2025-02-03 15:32:27,2025-02-04 10:51:03,19.31,37,4.7,False,False,False,Closed,456.2
TICK-2024-055288,CUST-11019,EMP-0110,Feature Request,Medium,Email,Europe,2024-05-01 18:15:19,2024-05-02 15:48:19,21.55,48,4.2,False,False,False,Closed,471.0
TICK-2024-055289,CUST-08722,EMP-0276,Payment Issue,Critical,Phone,Europe,2024-11-12 02:36:08,2024-11-12 04:36:08,2.0,14,5.0,False,False,False,Closed,180.0
TICK-2025-055290,CUST-08678,EMP-0303,Integration Support,Medium,Email,Europe,2025-11-29 23:34:18,2025-12-01 15:24:06,39.83,45,2.8,False,True,True,Closed,1235.75
TICK-2024-055291,CUST-12926,EMP-0141,Data Sync Issue,Low,Web Portal,Asia-Pacific,2024-11-29 01:53:41,2024-11-30 02:41:05,24.79,47,3.9,False,False,False,Closed,441.85
TICK-2024-055292,CUST-07434,EMP-0205,Performance Issue,Low,Phone,North America,2024-03-10 13:22:36,2024-03-11 06:18:24,16.93,35,4.5,False,False,False,Closed,458.6
TICK-2024-055293,CUST-00984,EMP-0016,Login Issue,High,Email,Europe,2024-12-07 13:58:54,2024-12-07 18:31:54,4.55,35,3.9,False,False,False,Closed,111.0
TICK-2025-055294,CUST-00634,EMP-0054,Payment Issue,Medium,Email,Europe,2025-01-24 10:21:28,2025-01-24 15:17:16,4.93,40,4.7,False,False,False,Closed,148.6
TICK-2025-055295,CUST-10479,EMP-0028,Bug Report,Critical,Email,Asia-Pacific,2025-04-25 23:46:03,2025-04-26 15:35:15,15.82,13,3.1,True,False,True,Closed,547.3
TICK-2024-055296,CUST-00080,EMP-0175,Feature Request,Critical,Web Portal,Asia-Pacific,2024-04-16 07:59:32,2024-04-16 09:37:20,1.63,12,3.7,True,False,False,Closed,292.6
TICK-2024-055297,CUST-06674,EMP-0133,Performance Issue,Medium,Phone,North America,2024-01-15 04:36:02,2024-01-16 00:03:02,19.45,31,3.8,True,False,False,Closed,629.0
TICK-2024-055298,CUST-12618,EMP-0275,Bug Report,High,Chat,North America,2024-11-28 22:01:36,2024-11-29 15:14:12,17.21,25,2.8,False,False,True,Closed,520.25
TICK-2025-055299,CUST-01960,EMP-0043,Bug Report,High,Web Portal,Europe,2025-11-11 20:21:07,2025-11-12 07:14:31,10.89,27,2.5,False,True,True,Closed,313.35
TICK-2025-055300,CUST-10951,EMP-0385,Performance Issue,High,Chat,North America,2025-10-22 19:50:35,2025-10-23 16:15:47,20.42,26,3.4,False,False,True,Closed,426.3
TICK-2025-055301,CUST-04075,EMP-0264,Performance Issue,Medium,Phone,Europe,2025-06-25 07:34:03,2025-06-26 02:56:15,19.37,35,4.6,False,False,False,Closed,410.55
TICK-2025-055302,CUST-03515,EMP-0106,Data Sync Issue,Medium,Chat,Asia-Pacific,2025-09-12 19:11:38,2025-09-13 16:14:38,21.05,1,4.3,False,False,False,Closed,491.0
TICK-2025-055303,CUST-11470,EMP-0082,Feature Request,Low,Phone,Europe,2025-10-17 00:36:15,2025-10-17 14:23:03,13.78,19,4.7,False,False,False,Closed,315.6
TICK-2025-055304,CUST-05187,EMP-0177,Performance Issue,High,Phone,Asia-Pacific,2025-08-28 21:43:13,2025-08-29 07:58:49,10.26,22,3.5,False,True,True,Closed,385.2
TICK-2025-055305,CUST-03291,EMP-0326,Account Management,High,Email,Europe,2025-06-30 23:43:50,2025-07-01 04:16:14,4.54,27,4.3,False,False,False,Closed,125.8
TICK-2025-055306,CUST-05279,EMP-0001,Performance Issue,Medium,Chat,Europe,2025-01-05 02:46:43,2025-01-06 14:03:13,35.27,22,3.3,False,False,True,Closed,825.5
TICK-2025-055307,CUST-11806,EMP-0190,Performance Issue,High,Chat,North America,2025-09-06 11:26:25,2025-09-06 22:06:01,10.66,9,3.9,False,False,True,Closed,386.5
TICK-2024-055308,CUST-00420,EMP-0072,Bug Report,Low,Email,Asia-Pacific,2024-12-15 07:53:39,2024-12-17 09:56:39,50.05,39,3.5,False,False,False,Closed,1091.0
TICK-2024-055309,CUST-00958,EMP-0014,Performance Issue,Critical,Email,Europe,2024-03-02 10:36:34,2024-03-02 20:59:58,10.39,9,3.9,False,False,True,Closed,427.8
TICK-2024-055310,CUST-12719,EMP-0011,Bug Report,High,Email,Europe,2024-06-05 18:47:08,2024-06-06 08:19:23,13.54,25,3.9,False,False,True,Closed,428.44
TICK-2024-055311,CUST-00080,EMP-0166,Integration Support,High,Web Portal,Asia-Pacific,2024-05-27 10:59:03,2024-05-28 16:05:39,29.11,21,3.3,False,False,True,Closed,907.75
TICK-2024-055312,CUST-05950,EMP-0174,Performance Issue,Medium,Phone,Europe,2024-01-03 20:19:36,2024-01-04 13:31:00,17.19,64,3.7,False,True,False,Closed,609.75
TICK-2025-055313,CUST-11134,EMP-0010,Performance Issue,Medium,Email,South America,2025-01-31 09:27:10,2025-02-01 09:01:58,23.58,40,4.1,False,True,False,Closed,769.5
TICK-2025-055314,CUST-04304,EMP-0115,Payment Issue,High,Web Portal,Asia-Pacific,2025-07-04 16:27:12,2025-07-04 23:51:12,7.4,7,4.1,False,False,False,Closed,161.0
TICK-2025-055315,CUST-05234,EMP-0078,Account Management,Low,Phone,North America,2025-12-12 04:51:31,2025-12-12 09:26:55,4.59,8,4.5,True,False,False,Closed,246.8
TICK-2024-055316,CUST-12691,EMP-0016,Performance Issue,High,Email,North America,2024-11-15 19:21:12,2024-11-16 15:29:00,20.13,43,3.3,False,False,True,Closed,522.6
TICK-2024-055317,CUST-10350,EMP-0333,Payment Issue,High,Chat,Asia-Pacific,2024-05-28 11:19:46,2024-05-28 14:04:10,2.74,36,4.9,False,False,False,Closed,118.5
TICK-2025-055318,CUST-07113,EMP-0310,Feature Request,Low,Phone,Europe,2025-06-24 09:59:17,2025-06-25 02:11:17,16.2,26,5.0,False,False,False,Closed,364.0
TICK-2025-055319,CUST-07032,EMP-0030,Bug Report,Medium,Email,Europe,2025-04-24 18:21:48,2025-04-25 12:28:33,18.11,45,4.8,False,False,False,Closed,361.69
TICK-2025-055320,CUST-07148,EMP-0206,Bug Report,Critical,Web Portal,Asia-Pacific,2025-06-04 22:49:04,2025-06-05 05:40:40,6.86,2,3.1,True,False,True,Closed,412.9
TICK-2025-055321,CUST-12997,EMP-0309,Performance Issue,High,Chat,Europe,2025-04-22 22:39:40,2025-04-23 14:36:40,15.95,14,3.2,False,False,True,Closed,359.25
TICK-2025-055322,CUST-03908,EMP-0170,Login Issue,Critical,Chat,Europe,2025-06-16 22:25:31,2025-06-17 00:23:43,1.97,6,4.5,False,False,False,Closed,149.55
TICK-2025-055323,CUST-04476,EMP-0079,Login Issue,Low,Phone,Asia-Pacific,2025-02-02 08:29:14,2025-02-02 11:06:44,2.62,14,4.1,False,False,False,Closed,59.38
TICK-2025-055324,CUST-08232,EMP-0127,Data Sync Issue,High,Email,Europe,2025-06-04 02:09:54,2025-06-04 20:15:54,18.1,6,4.4,False,False,True,Closed,432.0
TICK-2024-055325,CUST-06903,EMP-0288,Login Issue,Critical,Phone,Asia-Pacific,2024-04-06 10:41:17,2024-04-06 13:52:41,3.19,3,3.4,False,False,True,Closed,183.8
TICK-2024-055326,CUST-12029,EMP-0338,Payment Issue,Medium,Web Portal,Asia-Pacific,2024-05-16 16:40:10,2024-05-16 19:58:10,3.3,78,3.9,False,True,False,Closed,192.5
TICK-2024-055327,CUST-06547,EMP-0031,Bug Report,Medium,Email,Europe,2024-08-29 06:50:16,2024-08-30 23:37:31,40.79,44,3.0,True,False,True,Closed,1025.75
TICK-2024-055328,CUST-09087,EMP-0387,Bug Report,Low,Web Portal,South America,2024-04-21 13:06:29,2024-04-22 03:34:05,14.46,54,3.8,False,True,False,Closed,439.2
TICK-2024-055329,CUST-04003,EMP-0319,Bug Report,Medium,Chat,North America,2024-05-21 18:43:40,2024-05-23 00:30:55,29.79,16,3.2,False,False,True,Closed,685.75
TICK-2024-055330,CUST-02970,EMP-0006,Account Management,Critical,Email,South America,2024-11-21 18:42:58,2024-11-21 23:54:58,5.2,7,2.6,True,False,True,Closed,359.0
TICK-2025-055331,CUST-00634,EMP-0250,Data Sync Issue,Low,Email,Europe,2025-12-14 10:52:53,2025-12-15 13:36:23,26.72,63,4.3,False,False,False,Closed,604.5
TICK-2025-055332,CUST-06106,EMP-0381,Payment Issue,High,Email,South America,2025-05-12 05:29:57,2025-05-12 07:54:33,2.41,32,4.5,False,False,False,Closed,110.25
TICK-2024-055333,CUST-10286,EMP-0044,Performance Issue,Low,Email,Europe,2024-04-07 01:46:17,2024-04-07 16:45:41,14.99,57,4.3,False,False,False,Closed,494.75
TICK-2025-055334,CUST-01557,EMP-0178,Feature Request,High,Email,North America,2025-05-31 00:49:07,2025-05-31 14:01:07,13.2,42,4.2,False,False,True,Closed,304.0
TICK-2025-055335,CUST-07271,EMP-0180,Performance Issue,Critical,Email,North America,2025-04-08 01:52:30,2025-04-08 11:00:18,9.13,3,3.5,False,False,True,Closed,448.25
TICK-2024-055336,CUST-07066,EMP-0331,Bug Report,High,Email,Asia-Pacific,2024-10-01 20:37:00,2024-10-02 10:17:30,13.67,38,3.9,False,False,True,Closed,363.5
TICK-2025-055337,CUST-12192,EMP-0144,Bug Report,Medium,Web Portal,Europe,2025-08-29 21:13:43,2025-08-30 12:54:13,15.67,36,4.4,False,False,False,Closed,325.12
TICK-2024-055338,CUST-00999,EMP-0128,Payment Issue,Critical,Chat,Europe,2024-06-14 07:58:47,2024-06-14 11:45:35,3.78,14,3.6,True,False,True,Closed,364.5
TICK-2024-055339,CUST-05228,EMP-0027,Feature Request,High,Chat,Europe,2024-05-18 17:28:13,2024-05-18 22:28:13,5.0,14,4.6,False,False,False,Closed,140.0
TICK-2024-055340,CUST-12926,EMP-0310,Account Management,Critical,Chat,Asia-Pacific,2024-08-14 20:37:45,2024-08-14 21:20:21,0.71,15,3.6,True,False,False,Closed,269.2
TICK-2024-055341,CUST-04469,EMP-0106,Integration Support,Medium,Phone,Europe,2024-04-29 03:00:37,2024-05-01 23:36:37,68.6,73,2.9,False,False,True,Closed,1552.0
TICK-2024-055342,CUST-11907,EMP-0155,Login Issue,Critical,Phone,South America,2024-09-24 09:40:43,2024-09-24 12:01:43,2.35,1,3.6,False,False,True,Closed,155.25
TICK-2024-055343,CUST-07731,EMP-0379,Bug Report,Low,Phone,South America,2024-05-02 16:15:54,2024-05-03 04:55:30,12.66,77,4.0,False,False,False,Closed,406.5
TICK-2024-055344,CUST-00145,EMP-0134,Bug Report,High,Email,Asia-Pacific,2024-05-30 14:57:57,2024-05-31 06:08:27,15.18,20,3.4,False,False,True,Closed,393.5
TICK-2025-055345,CUST-07148,EMP-0313,Feature Request,Medium,Email,Asia-Pacific,2025-09-17 18:15:52,2025-09-18 20:10:37,25.91,27,3.5,False,False,True,Closed,558.25
TICK-2024-055346,CUST-04606,EMP-0088,Login Issue,High,Phone,Europe,2024-01-29 22:40:32,2024-01-30 02:32:44,3.87,40,5.0,False,False,False,Closed,97.4
TICK-2024-055347,CUST-12909,EMP-0258,Account Management,High,Web Portal,Europe,2024-08-29 06:22:58,2024-08-29 11:48:10,5.42,18,4.5,False,False,False,Closed,143.4
TICK-2025-055348,CUST-12740,EMP-0224,Payment Issue,High,Chat,North America,2025-07-02 00:07:48,2025-07-02 05:10:48,5.05,25,4.6,False,False,False,Closed,151.0
TICK-2024-055349,CUST-05819,EMP-0131,Feature Request,High,Chat,Europe,2024-12-01 06:21:07,2024-12-01 23:10:19,16.82,6,3.8,False,False,True,Pending,292.3
TICK-2025-055350,CUST-00253,EMP-0049,Performance Issue,High,Web Portal,Asia-Pacific,2025-09-15 21:44:21,2025-09-17 05:32:21,31.8,44,2.7,True,False,True,Closed,717.0
TICK-2025-055351,CUST-11437,EMP-0128,Bug Report,Low,Chat,Europe,2025-03-31 20:20:58,2025-04-01 17:02:22,20.69,32,4.5,False,False,False,Pending,607.25
TICK-2024-055352,CUST-05967,EMP-0064,Performance Issue,Medium,Web Portal,Asia-Pacific,2024-06-18 05:17:05,2024-06-18 18:02:05,12.75,33,3.7,False,True,False,Closed,498.75
TICK-2024-055353,CUST-10399,EMP-0393,Data Sync Issue,Medium,Chat,North America,2024-02-09 07:38:16,2024-02-09 16:00:46,8.38,52,4.4,False,False,False,Closed,237.5
TICK-2024-055354,CUST-10457,EMP-0003,Performance Issue,Medium,Email,Europe,2024-10-29 20:01:20,2024-10-30 21:25:20,25.4,82,3.2,False,False,True,Closed,628.0
TICK-2025-055355,CUST-05732,EMP-0036,Feature Request,Medium,Chat,Europe,2025-08-28 02:35:10,2025-08-28 18:59:46,16.41,59,4.3,False,False,False,Closed,368.2
TICK-2024-055356,CUST-09842,EMP-0221,Login Issue,Medium,Chat,North America,2024-08-11 06:09:53,2024-08-11 09:51:53,3.7,53,4.4,False,False,False,Closed,94.0
TICK-2024-055357,CUST-01356,EMP-0191,Bug Report,Low,Email,South America,2024-07-06 18:10:19,2024-07-07 16:31:19,22.35,57,4.7,False,False,False,Closed,648.75
TICK-2025-055358,CUST-06879,EMP-0344,Performance Issue,High,Chat,North America,2025-06-01 03:17:48,2025-06-01 12:35:48,9.3,35,3.1,False,True,True,Closed,412.5
TICK-2025-055359,CUST-06418,EMP-0093,Data Sync Issue,Medium,Email,Asia-Pacific,2025-03-13 09:42:27,2025-03-14 07:40:03,21.96,22,4.2,True,False,False,Closed,629.2
TICK-2025-055360,CUST-11885,EMP-0144,Performance Issue,Critical,Web Portal,Europe,2025-12-25 22:33:40,2025-12-26 16:59:10,18.43,13,3.1,True,False,True,Closed,616.38
TICK-2024-055361,CUST-02915,EMP-0044,Bug Report,High,Phone,Europe,2024-09-01 19:44:55,2024-09-02 08:29:55,12.75,31,3.2,False,False,True,Closed,408.75
TICK-2024-055362,CUST-05208,EMP-0050,Performance Issue,High,Chat,North America,2024-07-23 04:54:37,2024-07-23 22:27:01,17.54,35,3.9,False,False,True,Closed,470.8
TICK-2024-055363,CUST-10086,EMP-0340,Performance Issue,Low,Chat,Europe,2024-07-05 14:00:48,2024-07-06 09:54:48,19.9,55,4.3,False,False,False,Closed,518.0
TICK-2025-055364,CUST-13135,EMP-0217,Integration Support,Critical,Phone,North America,2025-03-09 01:52:22,2025-03-09 18:35:34,16.72,15,4.0,False,False,True,Closed,698.0
TICK-2024-055365,CUST-05151,EMP-0120,Performance Issue,Low,Email,North America,2024-11-20 22:20:07,2024-11-22 00:11:52,25.86,24,3.9,False,False,False,Closed,637.25
TICK-2024-055366,CUST-02116,EMP-0160,Payment Issue,Medium,Chat,North America,2024-07-14 17:23:34,2024-07-15 01:15:46,7.87,20,4.8,False,False,False,Closed,168.05
TICK-2024-055367,CUST-12057,EMP-0260,Performance Issue,High,Email,Europe,2024-01-28 23:34:50,2024-01-29 13:40:50,14.1,28,3.4,False,False,True,Closed,402.0
TICK-2024-055368,CUST-00282,EMP-0387,Data Sync Issue,High,Phone,Europe,2024-04-01 14:22:13,2024-04-01 18:47:25,4.42,37,4.2,False,False,False,Closed,158.4
TICK-2024-055369,CUST-07086,EMP-0106,Feature Request,Critical,Email,Asia-Pacific,2024-04-28 17:11:16,2024-04-29 03:06:28,9.92,1,3.4,True,False,True,Closed,458.4
TICK-2024-055370,CUST-08384,EMP-0268,Payment Issue,Medium,Phone,North America,2024-08-27 22:13:49,2024-08-28 11:46:13,13.54,33,4.2,False,False,False,Closed,253.1
TICK-2024-055371,CUST-12958,EMP-0271,Data Sync Issue,Medium,Web Portal,Europe,2024-12-12 05:59:58,2024-12-12 17:59:22,11.99,56,4.6,False,False,False,Closed,369.75
TICK-2025-055372,CUST-11017,EMP-0038,Feature Request,High,Email,Europe,2025-03-06 17:54:05,2025-03-07 03:35:29,9.69,20,3.6,False,False,True,Closed,233.8
TICK-2025-055373,CUST-02915,EMP-0210,Bug Report,High,Email,Europe,2025-06-15 06:05:18,2025-06-15 18:48:30,12.72,35,3.3,False,True,True,Closed,404.4
TICK-2024-055374,CUST-11541,EMP-0082,Integration Support,High,Email,Europe,2024-02-09 14:29:56,2024-02-11 19:06:32,52.61,12,1.7,True,True,True,Closed,1412.2
TICK-2025-055375,CUST-08604,EMP-0338,Performance Issue,Medium,Email,Europe,2025-12-30 08:03:48,2025-12-31 08:42:12,24.64,62,3.1,False,False,True,Closed,736.0
TICK-2024-055376,CUST-06127,EMP-0134,Bug Report,Low,Chat,Europe,2024-08-02 22:49:21,2024-08-04 02:49:21,28.0,31,4.4,False,False,False,Closed,650.0
TICK-2025-055377,CUST-06176,EMP-0052,Feature Request,High,Chat,North America,2025-08-17 13:31:03,2025-08-18 03:41:33,14.18,10,3.6,False,False,True,Closed,323.5
TICK-2025-055378,CUST-12058,EMP-0124,Login Issue,Medium,Web Portal,North America,2025-11-04 09:24:49,2025-11-04 14:21:13,4.94,25,4.9,False,False,False,Pending,143.5
TICK-2024-055379,CUST-08044,EMP-0378,Feature Request,Medium,Email,Europe,2024-01-18 09:22:05,2024-01-19 01:11:35,15.82,70,4.6,False,False,False,Closed,356.5
TICK-2024-055380,CUST-10843,EMP-0109,Feature Request,Medium,Email,Europe,2024-05-29 13:27:19,2024-05-29 20:03:55,6.61,60,4.3,False,False,False,Pending,205.25
TICK-2024-055381,CUST-07010,EMP-0003,Bug Report,Low,Web Portal,Europe,2024-07-27 08:14:34,2024-07-28 07:24:46,23.17,43,4.6,False,False,False,Closed,553.4
TICK-2024-055382,CUST-05344,EMP-0351,Bug Report,Critical,Phone,Asia-Pacific,2024-09-02 09:55:02,2024-09-02 22:46:47,12.86,9,3.6,False,False,True,Closed,382.94
TICK-2025-055383,CUST-10822,EMP-0136,Payment Issue,High,Email,South America,2025-05-01 02:38:46,2025-05-01 07:47:10,5.14,30,3.9,False,False,False,Closed,152.8
TICK-2024-055384,CUST-00374,EMP-0083,Performance Issue,Medium,Email,North America,2024-06-19 23:51:27,2024-06-20 11:43:39,11.87,39,4.5,False,False,False,Closed,416.75
TICK-2025-055385,CUST-11346,EMP-0244,Payment Issue,Medium,Email,Asia-Pacific,2025-06-07 18:40:17,2025-06-08 01:05:29,6.42,73,4.1,True,False,False,Closed,330.5
TICK-2024-055386,CUST-04968,EMP-0272,Data Sync Issue,Low,Email,Europe,2024-09-16 18:36:38,2024-09-17 02:25:14,7.81,45,4.5,False,False,False,Closed,226.2
TICK-2025-055387,CUST-05298,EMP-0305,Data Sync Issue,Medium,Web Portal,Europe,2025-08-26 22:36:21,2025-08-27 13:15:21,14.65,32,4.8,False,False,False,Closed,289.75
TICK-2024-055388,CUST-11734,EMP-0133,Bug Report,High,Email,North America,2024-08-25 22:35:44,2024-08-26 06:59:08,8.39,23,3.6,False,False,True,Closed,257.8
TICK-2025-055389,CUST-01553,EMP-0298,Performance Issue,Medium,Web Portal,Europe,2025-07-25 00:36:25,2025-07-26 19:11:13,42.58,41,3.2,False,False,True,Closed,758.7
TICK-2024-055390,CUST-12981,EMP-0074,Data Sync Issue,Low,Web Portal,Asia-Pacific,2024-12-09 07:33:29,2024-12-10 10:29:53,26.94,57,4.5,False,False,False,Closed,608.8
TICK-2024-055391,CUST-08400,EMP-0019,Performance Issue,High,Email,Asia-Pacific,2024-08-01 08:16:31,2024-08-02 11:59:43,27.72,14,2.3,True,False,True,Closed,655.8
TICK-2025-055392,CUST-05704,EMP-0199,Account Management,Medium,Email,Asia-Pacific,2025-08-24 14:44:48,2025-08-24 18:58:00,4.22,37,4.6,False,False,False,Closed,140.5
TICK-2024-055393,CUST-06424,EMP-0082,Integration Support,Critical,Chat,Asia-Pacific,2024-11-24 07:53:01,2024-11-25 09:47:37,25.91,3,2.5,True,False,True,Closed,918.2
TICK-2024-055394,CUST-10234,EMP-0264,Performance Issue,Low,Chat,Asia-Pacific,2024-12-10 07:56:11,2024-12-11 03:02:47,19.11,39,4.8,False,False,False,Closed,406.65
TICK-2024-055395,CUST-03729,EMP-0244,Payment Issue,Medium,Phone,South America,2024-01-18 20:25:25,2024-01-18 22:06:13,1.68,43,5.0,False,False,False,Closed,92.0
TICK-2024-055396,CUST-08524,EMP-0243,Bug Report,Medium,Web Portal,Asia-Pacific,2024-09-05 10:17:47,2024-09-06 09:59:02,23.69,78,4.0,True,False,False,Pending,683.75
TICK-2024-055397,CUST-02416,EMP-0207,Bug Report,Medium,Chat,South America,2024-05-27 14:37:27,2024-05-27 22:45:15,8.13,57,5.0,False,False,False,Closed,293.25
TICK-2024-055398,CUST-13230,EMP-0174,Bug Report,Critical,Phone,North America,2024-04-15 21:53:14,2024-04-16 06:44:50,8.86,1,3.2,True,False,True,Closed,531.5
TICK-2024-055399,CUST-07689,EMP-0363,Login Issue,High,Email,Europe,2024-05-17 11:15:03,2024-05-17 12:51:03,1.6,15,4.4,False,False,False,Closed,52.0
TICK-2025-055400,CUST-04834,EMP-0046,Account Management,Low,Web Portal,Europe,2025-05-20 06:12:54,2025-05-20 11:08:42,4.93,73,4.6,False,False,False,Closed,158.25
TICK-2025-055401,CUST-00861,EMP-0083,Bug Report,Low,Email,Europe,2025-01-17 17:51:29,2025-01-18 06:26:53,12.59,33,4.0,True,False,False,Closed,524.75
TICK-2025-055402,CUST-06399,EMP-0189,Payment Issue,High,Web Portal,Asia-Pacific,2025-01-27 11:17:49,2025-01-27 17:10:01,5.87,16,5.0,False,False,False,Closed,138.05
TICK-2024-055403,CUST-03020,EMP-0068,Login Issue,Low,Chat,Europe,2024-11-24 13:21:54,2024-11-24 14:21:54,1.0,59,5.0,False,False,False,Closed,45.0
TICK-2025-055404,CUST-02226,EMP-0019,Login Issue,Low,Email,Europe,2025-04-28 18:22:05,2025-04-28 21:00:29,2.64,37,4.8,False,False,False,Closed,59.6
TICK-2025-055405,CUST-13044,EMP-0062,Performance Issue,Medium,Phone,Asia-Pacific,2025-10-22 12:54:28,2025-10-23 01:44:52,12.84,40,4.3,False,False,False,Closed,376.8
TICK-2025-055406,CUST-07936,EMP-0324,Performance Issue,High,Web Portal,North America,2025-10-05 01:32:58,2025-10-06 01:17:58,23.75,8,3.7,False,False,True,Pending,595.0
TICK-2025-055407,CUST-12287,EMP-0317,Payment Issue,High,Web Portal,Europe,2025-06-22 16:31:37,2025-06-22 19:20:13,2.81,42,4.8,False,False,False,Closed,92.15
TICK-2025-055408,CUST-01729,EMP-0362,Bug Report,Medium,Chat,Asia-Pacific,2025-11-03 11:46:17,2025-11-03 23:39:05,11.88,41,4.3,False,False,False,Closed,387.0
TICK-2024-055409,CUST-07873,EMP-0278,Integration Support,Medium,Phone,Europe,2024-11-08 04:01:18,2024-11-11 07:52:18,75.85,18,2.2,True,False,True,Closed,1817.0
TICK-2025-055410,CUST-10369,EMP-0372,Account Management,High,Email,Asia-Pacific,2025-01-15 17:13:55,2025-01-15 22:30:07,5.27,8,4.8,False,False,False,Closed,114.05
TICK-2024-055411,CUST-04459,EMP-0022,Performance Issue,High,Email,North America,2024-07-20 01:12:48,2024-07-20 15:24:48,14.2,32,3.9,False,False,True,Pending,404.0
TICK-2025-055412,CUST-03979,EMP-0385,Bug Report,Low,Email,Europe,2025-03-07 05:04:20,2025-03-08 05:12:08,24.13,56,4.4,False,False,False,Closed,451.95
TICK-2025-055413,CUST-08674,EMP-0224,Payment Issue,Medium,Chat,North America,2025-09-06 07:13:09,2025-09-06 12:08:21,4.92,57,4.0,False,True,False,Closed,208.4
TICK-2025-055414,CUST-03808,EMP-0061,Feature Request,Medium,Chat,Asia-Pacific,2025-05-12 02:46:18,2025-05-12 16:02:30,13.27,53,4.7,False,False,False,Closed,239.05
TICK-2025-055415,CUST-01459,EMP-0287,Integration Support,Low,Web Portal,Europe,2025-03-13 07:05:53,2025-03-17 05:56:17,94.84,15,2.1,True,False,True,Closed,1722.6
TICK-2024-055416,CUST-04190,EMP-0062,Performance Issue,Medium,Phone,Europe,2024-06-29 06:06:49,2024-06-29 16:53:01,10.77,59,3.8,False,True,False,Closed,395.4
TICK-2024-055417,CUST-06256,EMP-0206,Payment Issue,High,Chat,North America,2024-08-23 12:04:51,2024-08-23 14:55:15,2.84,40,4.4,False,False,False,Closed,92.6
